date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2020-12-31,-25.2,41.8,431206000,0.1688,0.0666
2020-12-31,-25.2,41.9,431206000,0.9158,0.63
2020-12-31,-25.2,42.2,431602710,0.9475,0
2020-12-31,-25.2,42,431725000,0.6661,0
2020-12-31,-25.2,42.2,431725000,0.9902,0.9902
2020-12-31,-25.2,42.1,431725000,0.1722,0
2020-12-31,-25.2,154.1,503007240,0.3336,0
2020-12-31,-25.2,12.6,577063000,1.4791,1.4791
2020-12-31,-25.2,12.1,577063000,0.3938,0.3938
2020-12-31,-25.2,12.9,577063000,1.8819,1.8819
2020-12-31,-25.2,12.7,577063000,3.208,3.208
2020-12-31,-25.2,12.2,577063000,0.8036,0.8036
2020-12-31,-25.2,12.5,577063000,2.1822,2.1822
2020-12-31,-25.2,13,577063000,1.8844,1.8844
2020-12-31,-25.2,12.4,577063000,1.4158,1.4158
2020-12-31,-25.2,12.8,577063000,1.1272,1.1272
2020-12-31,-25.2,13.1,577063000,1.228,1.228
2020-12-31,-25.2,12.3,577063000,0.3036,0.3036
2020-12-31,-25.2,13.7,659390000,1.1236,0.9183
2020-12-31,-25.2,13.6,659390000,1.888,1.4524
2020-12-31,-25.2,13.8,659540000,0.5644,0
2020-12-31,-25.2,53.3,664210000,0.8219,0
2020-12-31,26.2,120.3,200026975,1.2327,0
2020-12-31,26.2,-19.5,224597000,1.7577,1.7577
2020-12-31,26.2,-19.3,224597000,0.7425,0.7425
2020-12-31,26.2,-19.2,224597000,1.2083,1.2083
2020-12-31,26.2,-19.1,224597000,0.9727,0.6802
2020-12-31,26.2,-19.6,224597000,1.0569,1.0569
2020-12-31,26.2,-19.4,224597000,0.5327,0.5327
2020-12-31,26.2,-88.1,303672000,1.2775,0
2020-12-31,26.2,-138.3,367513810,0.8355,0
2020-12-31,26.2,-80.1,367790360,24.0002,0
2020-12-31,26.2,50.8,408900921,4.3619,0
2020-12-31,26.2,50.7,408900921,0.2166,0
2020-12-31,26.2,50.6,408901026,13.3633,0
2020-12-31,26.2,50.7,408901026,1.4022,0
2020-12-31,26.2,50.6,408901148,15.7705,0
2020-12-31,26.2,50.6,408901156,23.3472,0
2020-12-31,26.2,50.6,408901305,23.833,0
2020-12-31,26.2,50.7,408901409,2.4663,2.4663
2020-12-31,26.2,50.6,408901409,13.5849,0
2020-12-31,26.2,50.7,408901567,4.4683,0
2020-12-31,26.2,50.8,408901576,3.2905,0
2020-12-31,26.2,50.7,408901589,0.3411,0
2020-12-31,26.2,50.6,408901589,0.6952,0
2020-12-31,26.2,50.7,408901604,8.003,0
2020-12-31,26.2,50.7,408901757,6.1655,0
2020-12-31,26.2,50.5,408901839,0.233,0
2020-12-31,26.2,50.6,408901839,0.1766,0
2020-12-31,26.2,50.6,408906511,7.3716,0
2020-12-31,26.2,50.7,408906520,0.7499,0
2020-12-31,26.2,50.6,408906520,0.9166,0
2020-12-31,26.2,50.6,408906523,22.4166,0
2020-12-31,26.2,50.6,408906526,0.4255,0
2020-12-31,26.2,50.7,408906526,0.7497,0
2020-12-31,26.2,50.6,408906549,2.2577,0
2020-12-31,26.2,50.7,408906549,0,0
2020-12-31,26.2,50.6,408906579,7.353,0
2020-12-31,26.2,50.6,408906586,11.3738,0
2020-12-31,26.2,50.7,408906586,0.2499,0
2020-12-31,26.2,50.6,408906602,6.5002,0
2020-12-31,26.2,50.6,408906608,19.5002,0
2020-12-31,26.2,50.7,408906608,0.6399,0
2020-12-31,26.2,50.6,408906614,23.7333,0
2020-12-31,26.2,50.6,408906645,19.3172,0
2020-12-31,26.2,50.5,408907189,35.7783,0
2020-12-31,26.2,120.2,412002289,1.9544,0
2020-12-31,26.2,119.9,412011012,8.7538,4.7194
2020-12-31,26.2,119.7,412026068,2.5022,0
2020-12-31,26.2,119.9,412060501,23.425,4.0644
2020-12-31,26.2,120,412061823,0.5327,0
2020-12-31,26.2,120.1,412061870,0.4422,0
2020-12-31,26.2,120.2,412061870,0.6602,0
2020-12-31,26.2,120,412061870,0.3419,0
2020-12-31,26.2,119.8,412062016,6.8363,0
2020-12-31,26.2,120,412168361,6.8466,4.4405
2020-12-31,26.2,120,412431223,0.5805,0
2020-12-31,26.2,120.1,412431223,0.6033,0
2020-12-31,26.2,120.1,412441014,0.6011,0
2020-12-31,26.2,120,412441014,0.5838,0
2020-12-31,26.2,120.1,412441044,1.0663,0
2020-12-31,26.2,120.2,412441044,5.2844,1.6755
2020-12-31,26.2,120.1,412441046,8.36,0
2020-12-31,26.2,120.1,412441067,0.2197,0
2020-12-31,26.2,120.1,412441084,6.6313,6.115
2020-12-31,26.2,120,412441084,3.048,0
2020-12-31,26.2,119.8,412441089,0,0
2020-12-31,26.2,120,412441127,6.8516,3.8516
2020-12-31,26.2,120,412441131,3.3,2.5
2020-12-31,26.2,120,412441162,9.5983,0
2020-12-31,26.2,120.1,412441163,3.3663,2.0002
2020-12-31,26.2,120,412441163,0.8994,0
2020-12-31,26.2,120,412441177,1.5591,0
2020-12-31,26.2,120.1,412441177,0.2663,0
2020-12-31,26.2,120,412441181,2.6938,0
2020-12-31,26.2,119.8,412441207,0.568,0
2020-12-31,26.2,120,412441249,1.5494,0
2020-12-31,26.2,120.1,412441249,1.9511,1.4925
2020-12-31,26.2,120,412441303,5.6788,5.4036
2020-12-31,26.2,120.4,412441392,0.3,0
2020-12-31,26.2,120,412441432,0.4833,0
2020-12-31,26.2,120.1,412441432,0.5,0
2020-12-31,26.2,120.2,412441491,0.4583,0
2020-12-31,26.2,120.1,412441491,0.2755,0
2020-12-31,26.2,120.1,412441686,0.5847,0
2020-12-31,26.2,120.2,412441686,0.6341,0
2020-12-31,26.2,120,412441833,7.8558,7.2994
2020-12-31,26.2,120.2,412442010,0.5413,0
2020-12-31,26.2,120,412442010,0.3844,0
2020-12-31,26.2,120.1,412442010,0.5841,0
2020-12-31,26.2,120,412442108,0.4013,0
2020-12-31,26.2,120.3,412442108,1.1177,1.1177
2020-12-31,26.2,120.1,412442108,0.5925,0
2020-12-31,26.2,120.2,412442108,4.635,3.3166
2020-12-31,26.2,120.2,412442221,0.1,0
2020-12-31,26.2,120,412442243,4.2002,0
2020-12-31,26.2,120.1,412442243,1.708,1.708
2020-12-31,26.2,120,412442303,9.1627,6.8894
2020-12-31,26.2,120,412442357,0.0833,0
2020-12-31,26.2,120.1,412442357,4.2072,2.6744
2020-12-31,26.2,120.2,412442357,1.6913,1.6913
2020-12-31,26.2,119.7,412442386,0.2233,0
2020-12-31,26.2,119.8,412442386,0.5325,0
2020-12-31,26.2,120,412442739,0.1669,0
2020-12-31,26.2,120.3,412442739,0.3997,0
2020-12-31,26.2,120.1,412442739,0.5163,0
2020-12-31,26.2,120.2,412442739,0.5161,0
2020-12-31,26.2,120.2,412442766,0.433,0
2020-12-31,26.2,120.1,412442766,0.5827,0
2020-12-31,26.2,120,412443001,7.3347,1.675
2020-12-31,26.2,120.1,412443267,0.5172,0
2020-12-31,26.2,120.2,412443267,0.3999,0
2020-12-31,26.2,120.2,412448698,2.5441,2.5441
2020-12-31,26.2,119.8,412448763,0.3847,0
2020-12-31,26.2,120.2,412449085,0.4,0
2020-12-31,26.2,120.3,412661566,0.4433,0
2020-12-31,26.2,120,412661566,0.1583,0
2020-12-31,26.2,120.1,412661566,0.5022,0
2020-12-31,26.2,120.2,412661566,0.4752,0
2020-12-31,26.2,120.1,412860156,7.5833,0
2020-12-31,26.2,120,412860237,3.2663,3.2663
2020-12-31,26.2,120.1,412860581,0.4638,0
2020-12-31,26.2,119.8,412866389,1.5061,1.2505
2020-12-31,26.2,120.2,412880167,1.1161,0
2020-12-31,26.2,120.2,413002318,0.7,0
2020-12-31,26.2,119.8,413063257,18.3261,0
2020-12-31,26.2,119.8,413201666,0.2505,0
2020-12-31,26.2,119.9,413896655,0.3188,0
2020-12-31,26.2,119.8,413896655,0.25,0
2020-12-31,26.2,127.6,431002995,24.0997,0
2020-12-31,26.2,140.7,431004389,0.118,0
2020-12-31,26.2,127.6,431009454,2.6997,0
2020-12-31,26.2,127.6,431010233,1.0502,0
2020-12-31,26.2,127.7,431010233,0,0
2020-12-31,26.2,127.5,431011377,0.2577,0
2020-12-31,26.2,127.6,431011377,23.5683,0
2020-12-31,26.2,144.2,431255000,0.4647,0
2020-12-31,26.2,144.1,431255000,0.053,0
2020-12-31,26.2,148,431500130,6.5363,6.5363
2020-12-31,26.2,127.6,431500880,23.9858,0
2020-12-31,26.2,147.3,431600078,3.3411,3.3411
2020-12-31,26.2,147.7,431600078,2.9297,2.9297
2020-12-31,26.2,147.8,431600078,3.3386,3.3386
2020-12-31,26.2,148.1,431600092,0.6366,0
2020-12-31,26.2,127.6,431601590,24.0988,0
2020-12-31,26.2,136.9,431601917,0,0
2020-12-31,26.2,148.6,431602086,3.1372,3.1372
2020-12-31,26.2,127.6,431680136,23.9991,0
2020-12-31,26.2,127.6,431680210,24.0002,0
2020-12-31,26.2,127.6,431680360,0.3261,0
2020-12-31,26.2,127.6,431680380,23.8702,0
2020-12-31,26.2,127.6,431680550,24.1994,0
2020-12-31,26.2,127.6,431680630,24.0511,0
2020-12-31,-26.2,-12.3,224267000,1.5208,1.1291
2020-12-31,-26.2,-10.6,224438000,0.2305,0
2020-12-31,-26.2,53.5,224654000,0.628,0
2020-12-31,-26.2,52.8,224654000,0.738,0
2020-12-31,-26.2,53.6,224654000,1.3094,1.1466
2020-12-31,-26.2,52.7,224654000,0.0816,0
2020-12-31,-26.2,58.9,263576000,0.635,0
2020-12-31,-26.2,-83.4,412421137,1.4775,0
2020-12-31,-26.2,-84.5,412549079,0.5241,0
2020-12-31,-26.2,-85,412549098,0.6263,0
2020-12-31,-26.2,-83.4,412549099,0.76,0
2020-12-31,-26.2,-78.5,412549112,0.4527,0
2020-12-31,-26.2,-78.6,412549112,0.4661,0
2020-12-31,-26.2,-84.5,412549122,0.0636,0
2020-12-31,-26.2,-11.7,416005088,1.7255,0
2020-12-31,-26.2,-11.5,416005088,0.8502,0
2020-12-31,-26.2,-11.4,416005088,0.2522,0
2020-12-31,-26.2,-11.6,416005088,1.7222,0
2020-12-31,-26.2,13.6,659005000,4.2452,3.7552
2020-12-31,-26.2,13.6,659033000,1.7822,1.7822
2020-12-31,-26.2,13.6,659257000,1.8291,1.8291
2020-12-31,-26.2,13.7,659257000,1.7133,1.7133
2020-12-31,-26.2,13.7,659294000,2.3305,1.7964
2020-12-31,-26.2,13.6,659294000,0.7791,0.5824
2020-12-31,-26.2,14,659540000,0.635,0
2020-12-31,27.2,-18.4,224295000,1.8772,0
2020-12-31,27.2,-18.6,224295000,0.6144,0
2020-12-31,27.2,-19.1,224295000,2.0974,2.0974
2020-12-31,27.2,-18.9,224295000,0.6741,0.0536
2020-12-31,27.2,-19,224295000,1.4113,1.1761
2020-12-31,27.2,-18.5,224295000,0.4316,0
2020-12-31,27.2,-18.8,224295000,1.2225,0.2819
2020-12-31,27.2,-18.7,224295000,0.7947,0
2020-12-31,27.2,-91,303672000,0.5133,0
2020-12-31,27.2,-91.1,303672000,0.2402,0
2020-12-31,27.2,-90.9,303672000,0.1711,0
2020-12-31,27.2,120.6,412349553,12.5466,0
2020-12-31,27.2,120.5,412349553,0.2777,0
2020-12-31,27.2,120.7,412349553,2.27,0
2020-12-31,27.2,120.6,412421909,0.7547,0
2020-12-31,27.2,120.7,412421909,8.6586,0
2020-12-31,27.2,120.9,412432125,0,0
2020-12-31,27.2,120.8,412432125,11.9516,0
2020-12-31,27.2,120.7,412433158,0.2572,0
2020-12-31,27.2,120.8,412433158,1.1913,0
2020-12-31,27.2,120.9,412433158,12.7586,0.2977
2020-12-31,27.2,120.6,412450258,0.0188,0
2020-12-31,27.2,120.6,412450392,1.0341,0
2020-12-31,27.2,120.7,412450392,0.2583,0
2020-12-31,27.2,120.3,413696258,13.2988,0
2020-12-31,27.2,136.5,431500220,5.9827,5.9827
2020-12-31,27.2,148.8,431600640,2.5091,2.5091
2020-12-31,27.2,144.1,431704110,0.798,0
2020-12-31,27.2,152.4,440125000,0.5202,0
2020-12-31,27.2,152.2,440125000,0.5977,0
2020-12-31,27.2,152.1,440125000,0.5855,0
2020-12-31,27.2,152.5,440125000,0.7872,0
2020-12-31,27.2,152.6,440125000,0.3408,0
2020-12-31,27.2,152.3,440125000,0.6144,0
2020-12-31,-27.2,-8.4,204228000,0.1205,0.1205
2020-12-31,-27.2,55.5,224142870,0.183,0.183
2020-12-31,-27.2,55.8,224142870,1.418,1.418
2020-12-31,-27.2,55.9,224142870,0.0472,0.0472
2020-12-31,-27.2,-88,412331062,1.2408,0
2020-12-31,-27.2,-83.1,412420382,0.7,0
2020-12-31,-27.2,-83.1,412421137,0.4719,0
2020-12-31,-27.2,-83.2,412421137,0.3288,0
2020-12-31,-27.2,-90.3,412421171,0.2483,0
2020-12-31,-27.2,-90.4,412421171,0.4602,0
2020-12-31,-27.2,52.1,412440657,0.593,0
2020-12-31,-27.2,52,412440657,0.4438,0
2020-12-31,-27.2,51.9,412440657,0.7772,0
2020-12-31,-27.2,52.1,412440659,0.4674,0
2020-12-31,-27.2,52,412440659,0.6663,0
2020-12-31,-27.2,51.9,412440659,0.6019,0
2020-12-31,-27.2,-90.3,412549049,0.2527,0
2020-12-31,-27.2,-90.4,412549049,0.5147,0
2020-12-31,-27.2,-84.2,412549079,1.2397,0
2020-12-31,-27.2,-83.2,412549099,0.7361,0
2020-12-31,-27.2,-78,412549112,0.9191,0
2020-12-31,-27.2,-89.6,412549116,0.0772,0
2020-12-31,-27.2,-89.5,412549116,0.6227,0
2020-12-31,-27.2,-84.2,412549122,0.7175,0
2020-12-31,-27.2,153.6,503053150,7.2691,7.2691
2020-12-31,-27.2,153.6,503087090,0.8427,0.8427
2020-12-31,-27.2,153.1,503090550,23.4941,0
2020-12-31,-27.2,14.2,659259000,1.378,0.9338
2020-12-31,-27.2,14.3,659259000,1.6538,1.6538
2020-12-31,-27.2,14.4,659259000,0.605,0.605
2020-12-31,-27.2,14.1,659276000,1.8194,0.8166
2020-12-31,-27.2,14,659276000,1.4961,1.4961
2020-12-31,-27.2,14.5,659351000,0.1925,0
2020-12-31,-27.2,14.4,659351000,0.8322,0
2020-12-31,-27.2,-48.5,710054321,0.7297,0
2020-12-31,-27.2,-120.3,735059247,0.5333,0
2020-12-31,-27.2,-120.2,735059247,0.2525,0
2020-12-31,-27.2,-120.6,735059247,0.0558,0
2020-12-31,-27.2,-120.5,735059247,0.6638,0
2020-12-31,-27.2,-120.4,735059247,0.6552,0
2020-12-31,28.2,121.6,100898147,8.9802,0
2020-12-31,28.2,121.7,100898147,0.4186,0
2020-12-31,28.2,121.5,200007541,15.9563,0
2020-12-31,28.2,121.4,200008821,1.7244,0
2020-12-31,28.2,121.5,200009655,7.6777,1.6058
2020-12-31,28.2,121.6,200063987,0.3261,0
2020-12-31,28.2,121.5,200063987,4.208,0
2020-12-31,28.2,121.6,290000045,0.0833,0
2020-12-31,28.2,121.5,290000045,1.5372,0
2020-12-31,28.2,-92.9,303672000,0.3686,0
2020-12-31,28.2,121.6,312411848,0.2508,0
2020-12-31,28.2,121.5,400013097,0.0163,0
2020-12-31,28.2,121.6,400013097,0.393,0
2020-12-31,28.2,121.5,412209133,24.1669,0.8013
2020-12-31,28.2,121.5,412220000,0.1891,0.0925
2020-12-31,28.2,121.8,412329638,0.4661,0
2020-12-31,28.2,121.5,412410282,27.7225,0
2020-12-31,28.2,121.7,412410301,0.3161,0
2020-12-31,28.2,121.6,412410301,23.1791,0
2020-12-31,28.2,121.6,412410785,9.8705,0
2020-12-31,28.2,121.7,412410785,0.5294,0
2020-12-31,28.2,121.4,412410891,23.9691,0
2020-12-31,28.2,121.6,412411601,0,0
2020-12-31,28.2,121.4,412411833,19.6655,0
2020-12-31,28.2,121.5,412412197,0.1769,0
2020-12-31,28.2,121.6,412412197,0.2622,0
2020-12-31,28.2,121.6,412412339,4.0041,0
2020-12-31,28.2,121.6,412412375,18.8972,0
2020-12-31,28.2,121.6,412412376,0.8775,0
2020-12-31,28.2,121.6,412412415,0.8358,0.163
2020-12-31,28.2,121.5,412413139,23.9936,0
2020-12-31,28.2,121.4,412413834,30.0822,0
2020-12-31,28.2,121.6,412414327,24.6141,0
2020-12-31,28.2,121.5,412414348,24.0127,6.7711
2020-12-31,28.2,121.5,412414385,18.0011,0
2020-12-31,28.2,121.4,412414522,22.8827,0
2020-12-31,28.2,121.6,412414564,0.6583,0
2020-12-31,28.2,121.5,412414564,0.0955,0
2020-12-31,28.2,121.5,412414763,0.3311,0
2020-12-31,28.2,121.6,412414763,0.6794,0
2020-12-31,28.2,121.7,412415855,0.5527,0
2020-12-31,28.2,121.6,412415855,0.75,0
2020-12-31,28.2,121.4,412415855,19.6813,0
2020-12-31,28.2,121.5,412415855,0.5833,0
2020-12-31,28.2,121.4,412416009,23.9988,0
2020-12-31,28.2,121.5,412416096,24.07,0.3636
2020-12-31,28.2,121.6,412416165,15.9772,0
2020-12-31,28.2,121.6,412416411,0.3927,0
2020-12-31,28.2,121.6,412416436,25.5113,0
2020-12-31,28.2,121.6,412416459,11.8936,0
2020-12-31,28.2,121.5,412416655,25.8336,0
2020-12-31,28.2,121.5,412416806,25.7502,0
2020-12-31,28.2,121.4,412416825,15.6272,0
2020-12-31,28.2,121.5,412416834,24.0219,0
2020-12-31,28.2,121.6,412416861,2.7658,0
2020-12-31,28.2,121.5,412416861,8.4038,0.6625
2020-12-31,28.2,121.5,412416924,22.0016,0
2020-12-31,28.2,121.5,412416966,23.4724,0
2020-12-31,28.2,121.6,412416997,24.0011,0
2020-12-31,28.2,121.5,412417031,25.3233,0
2020-12-31,28.2,121.6,412417065,24.6347,0
2020-12-31,28.2,121.7,412417158,0.1063,0
2020-12-31,28.2,121.6,412417158,0.6069,0
2020-12-31,28.2,121.5,412417434,23.993,0
2020-12-31,28.2,121.5,412417435,20.8466,1.0066
2020-12-31,28.2,121.5,412417444,24.0811,0
2020-12-31,28.2,121.4,412417493,23.9158,0
2020-12-31,28.2,121.5,412417527,11.4344,1.1297
2020-12-31,28.2,121.6,412417721,24.2816,0
2020-12-31,28.2,121.5,412417723,27.8127,0
2020-12-31,28.2,121.6,412417894,0,0
2020-12-31,28.2,121.6,412417926,41.8058,0
2020-12-31,28.2,121.5,412417949,8.9588,0
2020-12-31,28.2,121.5,412417971,21.9924,0
2020-12-31,28.2,121.5,412417976,20.975,0
2020-12-31,28.2,121.5,412417977,26.7324,0
2020-12-31,28.2,121.6,412417977,0.1947,0
2020-12-31,28.2,121.6,412417987,27.3694,0
2020-12-31,28.2,121.7,412417987,0.3636,0
2020-12-31,28.2,121.5,412418059,12.0258,0
2020-12-31,28.2,121.6,412418098,19.7577,0
2020-12-31,28.2,121.6,412418102,0.2027,0
2020-12-31,28.2,121.6,412418177,25.5533,0
2020-12-31,28.2,121.6,412418199,0.5052,0
2020-12-31,28.2,121.5,412418334,32.0736,0
2020-12-31,28.2,121.5,412418369,26.073,0
2020-12-31,28.2,121.6,412418501,0,0
2020-12-31,28.2,121.6,412418576,5.4061,0
2020-12-31,28.2,121.6,412418881,43.3808,0
2020-12-31,28.2,121.7,412418943,0.6327,0
2020-12-31,28.2,121.6,412418943,0.6613,0
2020-12-31,28.2,121.6,412419002,0.1261,0
2020-12-31,28.2,121.5,412419035,28.483,0
2020-12-31,28.2,121.5,412419044,17.9102,0
2020-12-31,28.2,121.5,412419098,23.9305,0
2020-12-31,28.2,121.5,412419129,9.6163,0
2020-12-31,28.2,121.6,412419294,0.4297,0
2020-12-31,28.2,121.5,412419376,20.86,0
2020-12-31,28.2,121.5,412419422,25.68,0
2020-12-31,28.2,121.5,412419425,23.9094,0
2020-12-31,28.2,121.6,412419449,0.15,0
2020-12-31,28.2,121.6,412419474,22.8,0
2020-12-31,28.2,121.6,412419503,0,0
2020-12-31,28.2,121.6,412419509,1.0511,0
2020-12-31,28.2,121.6,412419557,10.9502,0
2020-12-31,28.2,121.6,412419591,0,0
2020-12-31,28.2,121.6,412419642,24.2061,0
2020-12-31,28.2,121.6,412419666,0.503,0
2020-12-31,28.2,121.7,412419666,0.9227,0
2020-12-31,28.2,121.6,412419682,43.11,17.5233
2020-12-31,28.2,121.6,412419694,9.9397,0
2020-12-31,28.2,121.7,412419753,0.3005,0
2020-12-31,28.2,121.8,412419753,0.5497,0
2020-12-31,28.2,121.5,412419754,16.9613,0
2020-12-31,28.2,121.5,412420481,23.6613,0.085
2020-12-31,28.2,121.5,412420482,23.8919,0.2008
2020-12-31,28.2,121.5,412421377,23.6202,3.8894
2020-12-31,28.2,121.5,412421977,26.0411,0
2020-12-31,28.2,121.5,412421978,23.7469,0
2020-12-31,28.2,121.5,412421987,21.5208,0
2020-12-31,28.2,121.6,412421987,1.7858,0
2020-12-31,28.2,121.5,412421996,22.1125,0
2020-12-31,28.2,121.6,412421996,0.3833,0.2666
2020-12-31,28.2,121.5,412422003,24.0622,4.4661
2020-12-31,28.2,121.5,412422006,24.6258,0
2020-12-31,28.2,121.5,412422019,5.0338,0
2020-12-31,28.2,121.6,412422019,2.5938,0
2020-12-31,28.2,121.5,412422027,23.4447,0
2020-12-31,28.2,121.5,412422029,22.8805,0
2020-12-31,28.2,121.5,412422052,23.9794,0
2020-12-31,28.2,121.5,412422054,25.3633,0
2020-12-31,28.2,121.5,412422064,24.1875,0
2020-12-31,28.2,121.5,412422072,26.3263,0
2020-12-31,28.2,121.5,412422083,5.6552,0
2020-12-31,28.2,121.5,412422085,6.8083,0
2020-12-31,28.2,121.5,412422103,23.8419,0
2020-12-31,28.2,121.5,412422344,39.5275,0
2020-12-31,28.2,121.5,412423132,32.6861,0
2020-12-31,28.2,121.5,412423137,20.4116,0
2020-12-31,28.2,121.5,412423367,23.9625,0
2020-12-31,28.2,121.5,412423573,24.0811,14.1775
2020-12-31,28.2,121.5,412424189,24.0152,0
2020-12-31,28.2,121.5,412426182,23.7899,0
2020-12-31,28.2,121.6,412426182,0.2175,0
2020-12-31,28.2,121.5,412426544,20.668,0
2020-12-31,28.2,121.5,412426546,3.6502,3.6502
2020-12-31,28.2,121.5,412426547,23.6711,0
2020-12-31,28.2,121.5,412427778,22.4313,13.4677
2020-12-31,28.2,121.6,412427778,0.5069,0
2020-12-31,28.2,121.5,412435076,1.4688,0
2020-12-31,28.2,121.6,412435122,24.4452,0
2020-12-31,28.2,121.6,412435534,0.0963,0
2020-12-31,28.2,121.5,412435534,23.7516,0
2020-12-31,28.2,121.6,412435619,1.4475,0
2020-12-31,28.2,121.5,412435619,20.7988,0
2020-12-31,28.2,121.5,412435824,22.7541,0
2020-12-31,28.2,121.6,412435824,0.3091,0
2020-12-31,28.2,121.5,412435825,19.9638,0.9547
2020-12-31,28.2,121.6,412435825,0.8683,0
2020-12-31,28.2,121.5,412435837,0,0
2020-12-31,28.2,121.5,412435906,33.3736,0
2020-12-31,28.2,121.6,412436064,0.0933,0
2020-12-31,28.2,121.5,412436064,8.0997,0
2020-12-31,28.2,121.5,412436065,8.1283,1.0966
2020-12-31,28.2,121.6,412436111,19.5866,0
2020-12-31,28.2,121.5,412436355,24.0588,0
2020-12-31,28.2,121.5,412436428,23.9616,0
2020-12-31,28.2,121.6,412436621,0.3425,0
2020-12-31,28.2,121.5,412436621,22.9216,0
2020-12-31,28.2,121.5,412436683,23.9624,0
2020-12-31,28.2,121.6,412436692,23.9486,0.4994
2020-12-31,28.2,121.5,412436723,0.1233,0.1233
2020-12-31,28.2,121.5,412436886,24.5038,5.0822
2020-12-31,28.2,121.6,412436886,0.1055,0
2020-12-31,28.2,121.6,412436889,21.9338,0
2020-12-31,28.2,121.5,412436889,0.448,0
2020-12-31,28.2,121.6,412436968,20.4311,0
2020-12-31,28.2,121.5,412436968,2.4719,0
2020-12-31,28.2,121.5,412437531,22.4863,0
2020-12-31,28.2,121.6,412437531,0.3508,0
2020-12-31,28.2,121.5,412437659,8.7163,0.4588
2020-12-31,28.2,121.6,412437659,14.2019,5.0311
2020-12-31,28.2,121.6,412437664,0.408,0
2020-12-31,28.2,121.5,412437664,0.1,0
2020-12-31,28.2,121.5,412437682,21.8141,1.4588
2020-12-31,28.2,121.6,412437682,0.0861,0
2020-12-31,28.2,121.5,412437684,21.8691,0.1902
2020-12-31,28.2,121.5,412437718,8.8988,0
2020-12-31,28.2,121.6,412437718,14.0538,2.138
2020-12-31,28.2,121.5,412437724,21.9966,0.103
2020-12-31,28.2,121.5,412437756,23.1919,11.7808
2020-12-31,28.2,121.6,412437767,0.3591,0
2020-12-31,28.2,121.5,412437767,23.0836,0.05
2020-12-31,28.2,121.5,412437861,22.6558,0
2020-12-31,28.2,121.6,412437861,0.0983,0
2020-12-31,28.2,121.5,412437975,23.9977,0
2020-12-31,28.2,121.6,412438249,0.3588,0
2020-12-31,28.2,121.5,412438304,0.3563,0
2020-12-31,28.2,121.6,412438392,0.3333,0
2020-12-31,28.2,121.5,412438392,24.028,0
2020-12-31,28.2,121.8,412438455,0.6333,0
2020-12-31,28.2,121.6,412438486,0.0813,0
2020-12-31,28.2,121.5,412438486,32.0627,1.9877
2020-12-31,28.2,121.5,412438513,22.4197,7.0822
2020-12-31,28.2,121.6,412438513,0.0655,0
2020-12-31,28.2,121.5,412438529,22.4008,2.408
2020-12-31,28.2,121.6,412438529,0.2552,0
2020-12-31,28.2,121.5,412438564,22.8225,0
2020-12-31,28.2,121.6,412438576,0.6944,0
2020-12-31,28.2,121.5,412438576,21.5905,0
2020-12-31,28.2,121.5,412438612,22.7461,0.1472
2020-12-31,28.2,121.6,412438612,0.0283,0
2020-12-31,28.2,121.8,412438622,0.1858,0
2020-12-31,28.2,121.5,412438674,22.2377,0
2020-12-31,28.2,121.6,412438674,0.6633,0
2020-12-31,28.2,121.6,412438678,0.3211,0
2020-12-31,28.2,121.5,412438678,23.7066,1.0674
2020-12-31,28.2,121.8,412438688,0.6327,0
2020-12-31,28.2,121.6,412438722,0.2525,0
2020-12-31,28.2,121.5,412438722,23.1433,0
2020-12-31,28.2,121.5,412438746,24.4,0
2020-12-31,28.2,121.5,412438768,21.9941,0
2020-12-31,28.2,121.6,412438768,0.4691,0
2020-12-31,28.2,121.6,412438769,0.513,0
2020-12-31,28.2,121.5,412438769,22.2808,0
2020-12-31,28.2,121.6,412438801,19.4227,0
2020-12-31,28.2,121.5,412438801,2.5844,0
2020-12-31,28.2,121.5,412438847,13.0841,9.5361
2020-12-31,28.2,121.5,412438851,22.7838,0.5644
2020-12-31,28.2,121.6,412438864,0.3188,0
2020-12-31,28.2,121.5,412438864,22.7269,1.7013
2020-12-31,28.2,121.6,412438893,0.0925,0
2020-12-31,28.2,121.5,412438893,23.2272,0
2020-12-31,28.2,121.8,412438955,0.4074,0
2020-12-31,28.2,121.5,412439004,33.5616,0
2020-12-31,28.2,121.5,412439023,22.3747,0
2020-12-31,28.2,121.5,412439112,22.8941,3.8597
2020-12-31,28.2,121.5,412439145,22.4561,0.1791
2020-12-31,28.2,121.6,412439145,0.0805,0
2020-12-31,28.2,121.5,412439152,23.7316,0
2020-12-31,28.2,121.6,412439161,0.1569,0
2020-12-31,28.2,121.5,412439161,22.6505,0
2020-12-31,28.2,121.5,412439175,22.6122,0
2020-12-31,28.2,121.6,412439175,0.2611,0
2020-12-31,28.2,121.5,412439192,22.9761,0
2020-12-31,28.2,121.5,412439211,22.3561,0
2020-12-31,28.2,121.8,412439252,0.25,0
2020-12-31,28.2,121.5,412439269,1.9538,1.5358
2020-12-31,28.2,121.6,412439319,0.0833,0
2020-12-31,28.2,121.5,412439319,22.6697,0
2020-12-31,28.2,121.6,412439437,23.215,0
2020-12-31,28.2,121.7,412439437,0.3688,0
2020-12-31,28.2,121.5,412439449,22.4088,4.3724
