date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2020-12-30,54.4,154.1,273819700,0.5916,0
2020-12-30,54.4,144.9,273824300,0.7463,0
2020-12-30,54.4,153.1,273843610,0.2372,0
2020-12-30,54.4,152.9,273843610,0.5013,0
2020-12-30,54.4,153,273843610,0.5433,0
2020-12-30,54.4,152.8,273843610,0.5255,0
2020-12-30,54.4,152.7,273843610,0.4083,0
2020-12-30,54.4,152.6,273843610,0.5869,0
2020-12-30,54.4,151.1,273844020,0.728,0
2020-12-30,54.4,155.1,273846610,0.0413,0
2020-12-30,54.4,154.2,273876000,0.6169,0
2020-12-30,54.4,154,273877000,0.5155,0
2020-12-30,54.4,154.1,273878100,0.048,0
2020-12-30,54.4,161.6,273895110,7.5258,4.5122
2020-12-30,54.4,161.5,273895110,0.8366,0.2741
2020-12-30,54.4,161.7,273895110,0.8513,0
2020-12-30,54.4,146.5,273895700,0.5661,0
2020-12-30,54.4,146.4,273895700,0.4227,0
2020-12-30,54.4,162.4,273896200,0.4466,0
2020-12-30,54.4,162.5,273896200,0.1344,0
2020-12-30,54.4,-164,366726650,0.6991,0
2020-12-30,54.4,-164.2,366726650,0.2177,0
2020-12-30,54.4,-163.8,366726650,1.2186,0
2020-12-30,54.4,-164.1,366726650,0.6419,0
2020-12-30,54.4,-163.9,366726650,0.1586,0
2020-12-30,54.4,-165.8,367026600,0.4899,0
2020-12-30,54.4,-165.7,367026600,0.4972,0
2020-12-30,54.4,-167.3,367050980,0.1858,0
2020-12-30,54.4,-167.4,367050980,0.5633,0
2020-12-30,54.4,-167.5,367050980,0.1508,0
2020-12-30,54.4,-164.3,367358360,0.265,0
2020-12-30,54.4,-163.9,367358360,0.4561,0
2020-12-30,54.4,-163.7,367358360,0.0927,0
2020-12-30,54.4,-163.8,367358360,0.3861,0
2020-12-30,54.4,-165,367358360,0.8261,0
2020-12-30,54.4,-164.2,367358360,0.4841,0
2020-12-30,54.4,-165.7,367358360,0.4755,0
2020-12-30,54.4,-164.1,367358360,0.563,0
2020-12-30,54.4,-165.8,367358360,0.6908,0
2020-12-30,54.4,-164,367358360,0.5583,0
2020-12-30,54.4,-165.6,367374000,0.5072,0
2020-12-30,54.4,-165.5,367374000,0.2769,0
2020-12-30,54.4,-164.4,367416270,0.4916,0
2020-12-30,54.4,-164.5,367416270,0.0833,0
2020-12-30,54.4,-164.1,367416270,0.4636,0
2020-12-30,54.4,-164.2,367416270,0.4699,0
2020-12-30,54.4,-164,367416270,0.4036,0
2020-12-30,54.4,-164.3,367416270,0.4219,0
2020-12-30,54.4,-165.7,367444760,0.4591,0
2020-12-30,54.4,-165.9,367444760,0.1941,0
2020-12-30,54.4,-165.8,367444760,0.6805,0
2020-12-30,54.4,-165.6,367506420,0.743,0
2020-12-30,54.4,-165.8,367506420,0.6366,0
2020-12-30,54.4,-165.7,367506420,2.2422,0
2020-12-30,54.4,-165.6,367539880,1.1988,0
2020-12-30,54.4,-165.7,367539880,0.6727,0
2020-12-30,54.4,-165.5,367539880,0.4836,0
2020-12-30,54.4,-165.8,367571460,0.6169,0
2020-12-30,54.4,-165.7,367571460,0.5919,0
2020-12-30,54.4,-164.2,367578000,0.4013,0
2020-12-30,54.4,-164,367578000,0.4419,0
2020-12-30,54.4,-164.4,367578000,0.3447,0
2020-12-30,54.4,-164.1,367578000,0.4163,0
2020-12-30,54.4,-163.9,367578000,0.2197,0
2020-12-30,54.4,-164.3,367578000,0.4122,0
2020-12-30,54.4,-165.7,367589770,0.5577,0
2020-12-30,54.4,-165.8,367589770,0.8425,0
2020-12-30,54.4,-165.9,367589770,0.3741,0
2020-12-30,54.4,-165.9,367590010,0.6205,0
2020-12-30,54.4,-165.8,367590010,0.8491,0
2020-12-30,54.4,-165.5,367674280,0.6272,0
2020-12-30,54.4,-165.6,367674280,0.5925,0
2020-12-30,54.4,-165.8,367770520,0.6011,0
2020-12-30,54.4,-165.7,367770520,0.4125,0
2020-12-30,54.4,-165.6,368087890,0.7508,0
2020-12-30,54.4,-165.8,368087890,0.6038,0
2020-12-30,54.4,-165.7,368087890,0.5836,0
2020-12-30,54.4,-165.5,368087890,0.3199,0
2020-12-30,-54.4,-73.6,412421005,0.1744,0
2020-12-30,-54.4,-73.8,412424703,0.5952,0
2020-12-30,-54.4,-64.8,701006605,0.3002,0
2020-12-30,-54.4,-64.9,701006605,0.1744,0
2020-12-30,56.4,10.9,219002661,23.9719,0
2020-12-30,56.4,8.1,219005901,2.5825,2.4191
2020-12-30,56.4,8,219005901,3.0036,2.168
2020-12-30,56.4,10.9,219006598,23.9994,0
2020-12-30,56.4,10.9,219016689,24.005,0
2020-12-30,56.4,10.9,219871000,23.9494,0
2020-12-30,56.4,10.9,220012000,17.3922,0
2020-12-30,56.4,11.1,220012000,0.5172,0
2020-12-30,56.4,11,220012000,0.6494,0
2020-12-30,56.4,11.8,220205000,1.4474,0.528
2020-12-30,56.4,11.8,220351000,0.5902,0.5902
2020-12-30,56.4,8,220622000,0.7536,0
2020-12-30,56.4,2.1,235080649,0.4147,0.4147
2020-12-30,56.4,-14.7,273213300,3.5894,2.9033
2020-12-30,56.4,-14.6,273213300,2.2125,1.5788
2020-12-30,56.4,163.4,273431340,0.435,0
2020-12-30,56.4,147.7,273438230,1.3663,0
2020-12-30,56.4,146.9,273824300,0.5727,0
2020-12-30,56.4,148.1,273825600,0.9405,0.9405
2020-12-30,56.4,148,273825600,3.0211,2.5872
2020-12-30,56.4,148,273826600,2.5994,1.9577
2020-12-30,56.4,153.5,273878100,0.4658,0
2020-12-30,56.4,153.6,273878100,0.0305,0
2020-12-30,56.4,163.7,273895200,0.418,0
2020-12-30,56.4,163.9,273896200,0.4358,0
2020-12-30,56.4,20.4,277524000,0.153,0.153
2020-12-30,56.4,-59.7,316011760,0.9575,0.9575
2020-12-30,56.4,-59.8,316011760,1.683,1.683
2020-12-30,56.4,-59.9,316011760,0.448,0.2408
2020-12-30,56.4,-60.3,316014240,0.1111,0
2020-12-30,56.4,-59.8,316014240,1.0863,0.6588
2020-12-30,56.4,-60.2,316014240,0.3938,0
2020-12-30,56.4,-59.7,316014240,1.4049,1.4049
2020-12-30,56.4,-59.9,316014240,0.0616,0
2020-12-30,56.4,-60,316014240,0.5888,0
2020-12-30,56.4,-60.1,316014240,0.3469,0
2020-12-30,56.4,-59.7,316100000,1.2233,1.1566
2020-12-30,56.4,-59.9,316100000,1.698,0.7677
2020-12-30,56.4,-59.8,316100000,4.7897,3.8405
2020-12-30,56.4,-132.4,367299360,26.5158,0
2020-12-30,56.4,-163,367465130,2.1419,2.0838
2020-12-30,56.4,-163.2,367465130,0.5172,0.0686
2020-12-30,56.4,-163.1,367465130,2.79,2.2116
2020-12-30,56.4,-153.9,367620390,0.1955,0
2020-12-30,56.4,-153.7,367620390,0.373,0
2020-12-30,56.4,-153.8,367620390,0.7119,0
2020-12-30,56.4,-135.1,367666830,0.9163,0
2020-12-30,56.4,-161.9,368113050,0.7469,0
2020-12-30,56.4,-162,368113050,0.4397,0
2020-12-30,56.4,-161.8,368113050,0.1791,0
2020-12-30,58.4,-5.6,224020340,0.5638,0
2020-12-30,58.4,-5.7,224020340,0.1863,0
2020-12-30,58.4,-5.5,227385000,1.0055,0
2020-12-30,58.4,-5.5,227389000,0.2641,0
2020-12-30,58.4,-5.4,227389000,0.5549,0
2020-12-30,58.4,-2,232004550,1.1352,1.1352
2020-12-30,58.4,-2.1,232004550,0.9461,0.9461
2020-12-30,58.4,-5.1,232006130,27.5583,0
2020-12-30,58.4,5.6,232015045,0.2799,0
2020-12-30,58.4,5.7,232015045,0.0774,0
2020-12-30,58.4,-1.1,232019367,2.5422,0
2020-12-30,58.4,-0.7,234690000,8.6113,0
2020-12-30,58.4,-0.8,235073457,1.5166,1.5166
2020-12-30,58.4,-0.7,235073457,7.7563,7.7563
2020-12-30,58.4,-6.8,235826000,0.1355,0
2020-12-30,58.4,-6.5,235826000,0.4988,0
2020-12-30,58.4,-6.7,235826000,0.5833,0
2020-12-30,58.4,-6.2,235826000,0.75,0
2020-12-30,58.4,-6.6,235826000,0.5011,0
2020-12-30,58.4,-6.4,235826000,0.0841,0
2020-12-30,58.4,5.9,257000700,24.045,0
2020-12-30,58.4,5.9,257054060,24.0272,0
2020-12-30,58.4,5.9,257086490,24.1013,0
2020-12-30,58.4,5.9,257087170,23.9613,0
2020-12-30,58.4,6,257125600,0.2366,0
2020-12-30,58.4,5.9,257125600,3.7472,0
2020-12-30,58.4,5.9,257254000,24.0366,0
2020-12-30,58.4,5.9,257503600,24,0
2020-12-30,58.4,8.7,257525600,24.0033,0
2020-12-30,58.4,5.9,257603500,23.9655,0
2020-12-30,58.4,5.6,257619000,0.1477,0
2020-12-30,58.4,5.8,257619000,0.5175,0
2020-12-30,58.4,5.7,257619000,0.2477,0
2020-12-30,58.4,5.9,257619000,17.7527,0
2020-12-30,58.4,6,257980500,0.02,0
2020-12-30,58.4,5.9,257980500,23.9811,0
2020-12-30,58.4,5.8,258498000,0.7888,0
2020-12-30,58.4,5.9,258498000,16.2886,0
2020-12-30,58.4,5.7,258498000,0.35,0
2020-12-30,58.4,8.7,259540000,23.945,0
2020-12-30,58.4,5.9,259651000,24.0233,0
2020-12-30,58.4,11.3,265504320,17.3502,0
2020-12-30,58.4,11,266409000,2.4602,0
2020-12-30,58.4,11.1,266409000,1.7697,1.378
2020-12-30,58.4,147.5,273349130,3.9891,0.1494
2020-12-30,58.4,147.4,273349130,1.7155,0
2020-12-30,58.4,147.6,273350650,0.7327,0
2020-12-30,58.4,147.7,273381970,0.3874,0
2020-12-30,58.4,147.6,273381970,4.058,0.3141
2020-12-30,58.4,147.8,273381970,0.0938,0
2020-12-30,58.4,163.2,273411740,0.6638,0
2020-12-30,58.4,151,273421800,0.3697,0
2020-12-30,58.4,151.1,273421800,0.5591,0
2020-12-30,58.4,147.9,273423560,0.415,0
2020-12-30,58.4,147.6,273423560,0.4919,0
2020-12-30,58.4,147.5,273423560,0.3808,0
2020-12-30,58.4,147.3,273423560,3.578,2.09
2020-12-30,58.4,147.4,273423560,0.7675,0.2183
2020-12-30,58.4,148,273423560,0.1547,0
2020-12-30,58.4,147.7,273423560,0.2391,0
2020-12-30,58.4,147.2,273423560,0.2436,0
2020-12-30,58.4,147.8,273423560,0.3961,0
2020-12-30,58.4,152.5,273430790,1.0733,0
2020-12-30,58.4,150.1,273433450,0.3255,0
2020-12-30,58.4,150,273433450,0.2644,0
2020-12-30,58.4,149.7,273433450,0.2508,0
2020-12-30,58.4,149.8,273433450,0.2719,0
2020-12-30,58.4,149.6,273433450,0.0711,0
2020-12-30,58.4,149.9,273433450,0.2283,0
2020-12-30,58.4,150.2,273433450,0.2855,0
2020-12-30,58.4,150.3,273433450,0.2225,0
2020-12-30,58.4,147.5,273436430,0.6236,0
2020-12-30,58.4,151.9,273436440,1.343,0
2020-12-30,58.4,147.8,273438230,0.9961,0
2020-12-30,58.4,150.9,273440840,0.8983,0
2020-12-30,58.4,151.1,273443420,0.1983,0
2020-12-30,58.4,151.2,273443420,0.5363,0
2020-12-30,58.4,151.3,273443420,0.5997,0
2020-12-30,58.4,153.3,273453080,0.8894,0
2020-12-30,58.4,153.2,273453080,0.5111,0
2020-12-30,58.4,145.6,273526300,6.3855,5.4672
2020-12-30,58.4,145.5,273526300,0.3466,0.3466
2020-12-30,58.4,145.7,273526300,2.5797,0
2020-12-30,58.4,151.2,273564700,0.5177,0
2020-12-30,58.4,151.1,273564700,0.0463,0
2020-12-30,58.4,147.6,273812600,3.6966,3.6966
2020-12-30,58.4,147.3,273812600,0.4333,0
2020-12-30,58.4,147.7,273812600,3.0644,2.1822
2020-12-30,58.4,152.2,273814610,3.3438,3.3438
2020-12-30,58.4,152.3,273814610,0.0891,0.0891
2020-12-30,58.4,147.7,273819810,0.2472,0
2020-12-30,58.4,147.6,273819810,0.5616,0
2020-12-30,58.4,147.9,273819810,2.1774,0
2020-12-30,58.4,147.4,273819810,1.0755,1.0755
2020-12-30,58.4,147.8,273819810,4.2702,0
2020-12-30,58.4,147.5,273819810,4.2586,2.7197
2020-12-30,58.4,147.3,273845610,1.913,1.913
2020-12-30,58.4,147.8,273845610,0.4166,0
2020-12-30,58.4,147.5,273845610,1.9513,1.9513
2020-12-30,58.4,147.7,273845610,0.4474,0
2020-12-30,58.4,147.4,273845610,5.4872,5.4872
2020-12-30,58.4,147.6,273845610,1.8452,0.0274
2020-12-30,58.4,165.5,273845910,0.3144,0
2020-12-30,58.4,165.6,273845910,0.2522,0
2020-12-30,58.4,147,273848610,0.1238,0
2020-12-30,58.4,165.5,273895200,0.2958,0
2020-12-30,58.4,165.4,273895200,0.2866,0
2020-12-30,58.4,165.2,273898800,0.5394,0
2020-12-30,58.4,22,276371000,23.9002,0
2020-12-30,58.4,22,276381000,24.0305,0
2020-12-30,58.4,22,276811000,23.823,0
2020-12-30,58.4,-59.9,316323000,6.0819,4.1186
2020-12-30,58.4,-60,316323000,4.4049,4.0022
2020-12-30,60.4,-3.6,227588000,2.8733,2.8733
2020-12-30,60.4,-3.4,227588000,3.4052,2.9461
2020-12-30,60.4,-3.5,227588000,2.7613,1.7022
2020-12-30,60.4,21.9,230942640,24.1352,0
2020-12-30,60.4,21.9,230985650,24.0513,0
2020-12-30,60.4,-5.1,231039000,1.7494,1.7494
2020-12-30,60.4,-5,231077000,0.093,0.093
2020-12-30,60.4,-5.1,231077000,2.1044,2.1044
2020-12-30,60.4,-5.1,231400000,1.4016,1.4016
2020-12-30,60.4,-4.9,231400000,1.2363,0
2020-12-30,60.4,-3.5,232006830,1.8966,1.8966
2020-12-30,60.4,-3.4,232006830,3.1088,1.3269
2020-12-30,60.4,-3.4,232007030,11.5138,9.6852
2020-12-30,60.4,-3.4,235054804,4.0038,3.2386
2020-12-30,60.4,-3.6,235054804,0.3219,0.3219
2020-12-30,60.4,-3.5,235054804,6.7002,3.5186
2020-12-30,60.4,4.9,257061640,0.4827,0
2020-12-30,60.4,5,257061640,0.5661,0
2020-12-30,60.4,5.1,257061640,0.2836,0
2020-12-30,60.4,5,257164140,0.8666,0
2020-12-30,60.4,4.9,257164140,0.2333,0
2020-12-30,60.4,5.1,257164140,0.1,0
2020-12-30,60.4,4,273431690,0.5847,0
2020-12-30,60.4,166.2,273874400,11.6405,0
2020-12-30,60.4,166.1,273874400,11.8377,0
2020-12-30,60.4,166.1,273877400,5.3183,0
2020-12-30,60.4,-4.7,277330000,0.0555,0
2020-12-30,60.4,-62.4,316013290,0.3038,0
2020-12-30,60.4,-62.1,316013290,0.1308,0.0777
2020-12-30,60.4,-62.7,316013290,1.1119,1.1119
2020-12-30,60.4,-62.8,316013290,0.4319,0.3605
2020-12-30,60.4,-61.4,316013290,1.3372,1.1561
2020-12-30,60.4,-62.6,316013290,1.2372,1.2372
2020-12-30,60.4,-62.3,316013290,0.3527,0
2020-12-30,60.4,-62.2,316013290,0.2141,0
2020-12-30,60.4,-62.5,316013290,1.1938,0.9819
2020-12-30,60.4,-61.5,316013290,1.3513,1.0161
2020-12-30,-60.4,-45.1,259539000,19.5308,19.4975
2020-12-30,-60.4,-45.2,259539000,3.0361,3.0361
2020-12-30,-60.4,-46,272208000,7.8105,7.6466
2020-12-30,-60.4,-46.2,272208000,0.0333,0
2020-12-30,-60.4,-45.9,272208000,0.3447,0.0333
2020-12-30,-60.4,-46.1,272208000,10.0372,9.5808
2020-12-30,62.4,-7.5,231081000,0.4163,0
2020-12-30,62.4,-7.6,231081000,0.2102,0
2020-12-30,62.4,-7.3,231081000,0.5119,0
2020-12-30,62.4,-7.4,231081000,0.2075,0
2020-12-30,62.4,-7.2,231081000,0.2341,0
2020-12-30,62.4,-7.1,231087000,0.1133,0
2020-12-30,62.4,-7.2,231087000,0.4794,0
2020-12-30,62.4,-7.3,231087000,0.3644,0
2020-12-30,62.4,-5.3,231133000,0.8733,0
2020-12-30,62.4,6.3,257001650,24.0316,0
2020-12-30,62.4,6.2,257034350,19.2252,0
2020-12-30,62.4,6,257044640,0.6711,0.3352
2020-12-30,62.4,6.1,257044640,0.8991,0.2005
2020-12-30,62.4,6.1,257046460,24.1222,0
2020-12-30,62.4,6.1,257061650,24.005,0
2020-12-30,62.4,6.2,257100600,24.0897,0
2020-12-30,62.4,6.1,257271600,24.0724,0
2020-12-30,62.4,6.2,257449420,17.4922,0
2020-12-30,62.4,6,257449420,5.8969,0
2020-12-30,62.4,6.1,257449420,0.55,0
2020-12-30,62.4,6.1,257454000,23.9544,0
2020-12-30,62.4,6.2,257563600,23.9777,0
2020-12-30,62.4,6.3,257564600,23.9558,0
2020-12-30,62.4,6.1,257613500,23.9505,0
2020-12-30,62.4,6.1,258228000,24.0358,0
2020-12-30,62.4,6.2,258303000,23.9911,0
2020-12-30,62.4,6.1,258425000,23.9277,0
2020-12-30,62.4,6.1,258874000,24.0027,0
2020-12-30,62.4,6.3,259109000,24.0341,0
2020-12-30,62.4,6.1,259180000,23.9633,0
2020-12-30,62.4,6.3,259309000,24.0436,0
2020-12-30,62.4,6.3,259641000,24.0155,0
2020-12-30,62.4,6.1,259656000,24.0208,0
2020-12-30,62.4,6.3,259697000,23.9658,0
2020-12-30,62.4,6.3,259963000,23.9922,0
2020-12-30,62.4,6.1,273326830,24.0138,0
2020-12-30,62.4,6.2,273332560,24.0544,0
2020-12-30,62.4,6.2,273398460,24.0502,0
2020-12-30,62.4,6,273428880,0.3116,0
2020-12-30,62.4,5.7,273428880,0.2261,0
2020-12-30,62.4,5.9,273428880,0.408,0
2020-12-30,62.4,6.1,273428880,8.753,0
2020-12-30,62.4,5.8,273428880,0.3605,0
2020-12-30,62.4,4,273431690,0.4283,0
2020-12-30,62.4,4.1,273431690,0.3425,0
2020-12-30,62.4,6.2,273895100,23.95,0
2020-12-30,-62.4,-54.9,257400000,0.2669,0
2020-12-30,-62.4,-55,257400000,0.213,0
2020-12-30,-62.4,-55.1,257400000,0.2347,0
2020-12-30,-62.4,-54.8,257400000,0.0358,0
2020-12-30,-62.4,-55.2,257400000,0.2161,0
2020-12-30,-62.4,-55.3,257400000,0.0833,0
2020-12-30,-62.4,-55.3,725001619,0.1313,0
2020-12-30,-62.4,-55.6,725001619,0.2938,0
2020-12-30,-62.4,-55.5,725001619,0.5363,0
2020-12-30,-62.4,-55.8,725001619,0.2988,0
2020-12-30,-62.4,-55.7,725001619,0.3013,0
2020-12-30,-62.4,-55.9,725001619,0.2666,0
2020-12-30,-62.4,-55.4,725001619,0.0722,0
2020-12-30,64.8,-24.1,251044110,2.5049,1.1419
2020-12-30,64.8,-24.2,251044110,5.2388,3.5644
2020-12-30,64.8,-23.7,251044110,0.0694,0
2020-12-30,64.8,-23.8,251044110,13.0938,0
2020-12-30,64.8,-24.3,251044110,0.0911,0.0386
2020-12-30,64.8,-24.1,251105000,0.1222,0
2020-12-30,64.8,-24.2,251105000,0.4752,0
2020-12-30,64.8,-23.8,251109440,19.1469,0
2020-12-30,64.8,-23.8,251139540,22.0477,0
2020-12-30,64.8,-13.5,251143110,0.1416,0
2020-12-30,64.8,-13.9,251143110,0.0586,0
2020-12-30,64.8,-13.7,251143110,0.3008,0
2020-12-30,64.8,-13.6,251143110,0.2827,0
2020-12-30,64.8,-13.8,251143110,0.3305,0
2020-12-30,64.8,-23.8,251265110,24.0222,0
2020-12-30,64.8,-23.8,251350110,13.088,0
2020-12-30,64.8,-24.1,251354840,4.5625,1.5319
2020-12-30,64.8,-24.2,251354840,0.7972,0.7972
2020-12-30,64.8,-23.8,251354840,6.3819,0
2020-12-30,64.8,-23.7,251392000,0.0244,0
2020-12-30,64.8,-23.8,251392000,8.7975,0
2020-12-30,64.8,-23.8,251405110,12.2536,0
2020-12-30,64.8,-23.7,251405110,0.1244,0
2020-12-30,64.8,-24.1,251408110,5.3191,2.9694
2020-12-30,64.8,-23.7,251408110,0.11,0
2020-12-30,64.8,-23.8,251408110,12.5038,0
2020-12-30,64.8,-24.1,251410110,0.2897,0
2020-12-30,64.8,-24.2,251410110,0.72,0
2020-12-30,64.8,-23.8,251410110,4.1705,0
2020-12-30,64.8,-24.3,251410110,0.395,0
2020-12-30,64.8,-24.4,251410110,0.673,0
2020-12-30,64.8,-23.8,251479840,2.5913,0
2020-12-30,64.8,-24.1,251504110,0.0497,0
2020-12-30,64.8,-24.6,251504110,1.5838,1.4499
2020-12-30,64.8,-23.7,251504110,0.2158,0
2020-12-30,64.8,-24.4,251504110,0.6155,0
2020-12-30,64.8,-23.8,251504110,5.8327,0
2020-12-30,64.8,-24.2,251504110,0.3188,0
2020-12-30,64.8,-24.7,251504110,0.9275,0.9275
2020-12-30,64.8,-24.5,251504110,0.1197,0
2020-12-30,64.8,-24.3,251504110,0.3488,0
2020-12-30,64.8,-23.8,251537110,24.1749,0
2020-12-30,64.8,-23.8,251539540,24.755,0
2020-12-30,64.8,-24.5,251540110,7.675,7.675
2020-12-30,64.8,-24.6,251540110,4.2713,4.2713
2020-12-30,64.8,-24.3,251540110,0.2994,0
2020-12-30,64.8,-24.4,251540110,3.4958,2.2805
2020-12-30,64.8,-23.7,251584540,1.3625,0
2020-12-30,64.8,-23.8,251584540,19.0177,0
2020-12-30,64.8,-23.8,251775110,23.9975,0
2020-12-30,64.8,-23.8,251788110,10.9088,0
2020-12-30,64.8,-23.8,251835940,10.7769,0
2020-12-30,64.8,-24.6,251842670,1.8444,1.3508
2020-12-30,64.8,-24.4,251842670,0.2972,0
2020-12-30,64.8,-24.1,251842670,0.0663,0
2020-12-30,64.8,-24.5,251842670,1.3352,0.8827
2020-12-30,64.8,-24.3,251842670,0.2902,0
2020-12-30,64.8,-24.2,251842670,0.2652,0
2020-12-30,64.8,-23.8,251846170,6.0597,0
2020-12-30,64.8,-24.1,251846170,0.6572,0
2020-12-30,64.8,-13.6,251847570,0.8158,0.8158
2020-12-30,64.8,-13.9,251847570,12.7261,0
2020-12-30,64.8,-13.8,251847570,0.1075,0
2020-12-30,64.8,-13.9,251847670,0.8691,0
2020-12-30,64.8,-13.9,251850640,13.2641,0
2020-12-30,64.8,-13.6,251850640,2.3922,1.4441
2020-12-30,64.8,-13.8,251850640,0.1416,0
2020-12-30,64.8,-13.7,251850640,0.488,0
2020-12-30,64.8,-13.5,251850640,6.3911,6.0938
2020-12-30,64.8,-13.4,251850640,1.0244,1.0244
2020-12-30,64.8,-13.9,251851870,4.103,0
2020-12-30,64.8,-13.9,251855540,10.6011,0
2020-12-30,64.8,11.3,257079000,0.1183,0
2020-12-30,64.8,11.2,257079000,4.4891,0
2020-12-30,64.8,10.7,257086940,14.5658,0
2020-12-30,64.8,10.9,257088410,23.9494,0
2020-12-30,64.8,11.2,257100470,23.9619,0
2020-12-30,64.8,11.2,257109540,23.9211,0
2020-12-30,64.8,11.2,257129320,23.9763,0
2020-12-30,64.8,11.2,257165340,23.9972,0
2020-12-30,64.8,11.2,257176320,24.0941,0
2020-12-30,64.8,11.6,257212840,16.6952,0
2020-12-30,64.8,11.1,257304540,0.3961,0
2020-12-30,64.8,11.2,257304540,3.0391,0
2020-12-30,64.8,11.3,257304540,0.238,0
2020-12-30,64.8,11.2,257332620,24.0336,0
2020-12-30,64.8,11.2,257368020,23.923,0
2020-12-30,64.8,11.2,257396920,24.0169,0
2020-12-30,64.8,11.2,257404000,23.9966,0
2020-12-30,64.8,10.9,257441220,23.4994,0
2020-12-30,64.8,11.2,257455120,24.0986,0
2020-12-30,64.8,11.2,257476800,24.0855,0
2020-12-30,64.8,11.2,257482600,23.9769,0
2020-12-30,64.8,11.1,257506600,0.3541,0
2020-12-30,64.8,11.3,257506600,0.288,0
2020-12-30,64.8,11.2,257506600,8.1852,0
2020-12-30,64.8,11.2,257779500,23.9497,0
2020-12-30,64.8,11.4,257782500,23.8966,0
2020-12-30,64.8,11.2,257993600,24.0655,0
2020-12-30,64.8,11.2,258545000,23.9777,0
2020-12-30,64.8,9.2,259489000,0.4208,0
2020-12-30,64.8,11.2,259612000,23.9894,0
2020-12-30,64.8,8,273428880,0.0333,0
2020-12-30,64.8,40.1,273550600,0.0394,0
2020-12-30,64.8,40.2,273550600,0.4911,0
2020-12-30,64.8,40.3,273550600,0.3719,0
2020-12-30,64.8,8.1,273845800,0.1744,0
2020-12-30,64.8,8,273845800,0.3252,0
2020-12-30,64.8,-53,331168000,0.8002,0
2020-12-30,64.8,-30.7,331208000,0.6319,0
2020-12-30,64.8,-30.6,331208000,0.3988,0.0194
2020-12-30,64.8,-36.1,331549000,0.37,0.3144
2020-12-30,68.8,16.5,257030210,0.1747,0
2020-12-30,68.8,16.8,257072580,0.1672,0
2020-12-30,68.8,16.9,257072580,0.5483,0
2020-12-30,68.8,14.4,257082340,1.2383,0.6558
2020-12-30,68.8,14.5,257082340,1.3316,0
2020-12-30,68.8,16.9,257193000,0.3327,0
2020-12-30,68.8,16.8,257193000,0.2502,0
2020-12-30,68.8,14.5,257308340,24.1072,0
2020-12-30,68.8,14.4,257308540,1.9408,0.5413
2020-12-30,68.8,14.5,257308540,24.498,0
2020-12-30,68.8,16.9,257361320,0.3175,0
2020-12-30,68.8,16.8,257361320,0.2236,0
2020-12-30,68.8,16.5,257662480,0.7711,0
2020-12-30,68.8,16.6,257662480,0.1672,0
2020-12-30,68.8,16.5,258128000,23.9727,0
2020-12-30,68.8,17,258526000,0.1669,0
2020-12-30,68.8,16.9,258526000,0.4555,0
2020-12-30,68.8,16.8,258526000,0.1466,0
2020-12-30,68.8,16.5,258778000,24.0069,0
2020-12-30,68.8,16.8,259457000,0.22,0
2020-12-30,68.8,16.9,259457000,0.3633,0
2020-12-30,68.8,16.8,259558000,0.303,0
2020-12-30,68.8,16.9,259558000,0.3716,0
2020-12-30,68.8,17,259558000,0.148,0
2020-12-30,68.8,44.7,273394210,0.3802,0
2020-12-30,68.8,44.8,273394210,1.5038,1.5038
2020-12-30,68.8,44.9,273394210,0.1752,0.1752
2020-12-30,68.8,44.4,273394210,1.5669,0
2020-12-30,68.8,-51.3,331081000,23.9416,0
2020-12-30,68.8,-58.5,331769000,0.6111,0.6111
2020-12-30,68.8,-58.4,331769000,0.5891,0.5891
2020-12-30,72.8,28.8,257209000,0.0652,0
2020-12-30,72.8,48.2,273842800,0.2488,0
2020-12-30,72.8,48.4,273842800,0.2333,0
2020-12-30,72.8,48.3,273842800,0.2844,0
2020-12-30,72.8,48.1,273842800,0.0744,0
2020-12-30,72.8,21.6,273897000,0.4261,0
2020-12-30,72.8,21.5,273897000,0.1177,0
2020-12-30,72.8,29,276830000,0.0194,0
2020-12-30,72.8,28.8,276830000,0.2316,0
2020-12-30,72.8,28.7,276830000,0.208,0
2020-12-30,72.8,28.9,276830000,0.2666,0
2020-12-30,76.8,13.1,273217010,0.5705,0.313
2020-12-30,76.8,13,273217010,0.7011,0.6147
2020-12-30,76.8,13.3,273217010,0.0675,0
2020-12-30,76.8,12.7,273217010,0.1991,0
2020-12-30,76.8,12.8,273217010,0.2352,0
2020-12-30,76.8,13.2,273217010,0.2158,0
2020-12-30,76.8,12.9,273217010,0.1808,0
2020-12-30,76.8,12.6,273217010,0.0336,0
2020-12-30,76.8,13,273431310,2.7366,1.448
2020-12-30,76.8,12.7,273431310,0.488,0.2541
2020-12-30,76.8,12.8,273431310,1.7497,0.7961
2020-12-30,76.8,12.9,273431310,3.0272,1.3074
2020-12-30,76.8,13.1,273431310,1.5752,0.7272
2020-12-30,76.8,12.7,273431440,0.0447,0
2020-12-30,76.8,12.9,273431440,1.3488,0.5036
2020-12-30,76.8,12.8,273431440,0.9702,0.465
2020-12-30,76.8,13.1,273431440,0.9425,0.5086
2020-12-30,76.8,13,273431440,1.4227,0.5655
2020-12-30,76.8,12.7,273433630,0.9547,0.8144
